product_name,category,price_min_inr,price_max_inr,price_mid_inr,price_unit,min_order_qty,supplier_name,supplier_city,supplier_state,supplier_rating,has_price,has_location,has_supplier,product_url,source,scraped_at,price_raw
Cotton Fabric 40s Count OEM,textiles,,,,,500 Pieces,Sri Traders,Rajkot,Gujarat,4.5,False,True,True,https://www.indiamart.com/proddetail/cotton-fabric-40s-count-oem-29984682.html,indiamart.com (demo),2026-05-17 13:38:47.644107+00:00,Get Latest Price
Rayon Fabric Export,textiles,160.6,269.85,215.22500000000002,Meter,5 Kg,United Exports,Rajkot,Gujarat,3.7,True,True,True,https://www.indiamart.com/proddetail/rayon-fabric-export-20820219.html,indiamart.com (demo),2026-05-20 02:36:18.644125+00:00,₹ 161 - 270 / Meter
Terry Cloth Towel,textiles,,,,,500 Pieces,Sri Manufacturing,Chennai,Tamil Nadu,4.2,False,True,True,https://www.indiamart.com/proddetail/terry-cloth-towel-96557984.html,indiamart.com (demo),2026-05-16 11:20:39.644140+00:00,Get Latest Price
Net Fabric Export,textiles,499.74,579.42,539.5799999999999,Meter,10 Kg,Shree Traders,Pune,Maharashtra,4.7,True,True,True,https://www.indiamart.com/proddetail/net-fabric-export-47631028.html,indiamart.com (demo),2026-05-13 21:39:53.644158+00:00,₹ 500 - 579 / Meter
Embroidered Kurta Fabric OEM,textiles,50.0,70.23,60.115,Meter,10 Pieces,Bharat Enterprises,Mysuru,Karnataka,4.6,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-oem-42275631.html,indiamart.com (demo),2026-05-13 14:46:18.644175+00:00,₹ 50 - 70 / Meter
Embroidered Kurta Fabric HD,textiles,106.76,187.4,147.08,Meter,1 Unit,Shree Traders,Agra,Uttar Pradesh,4.2,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-hd-41157840.html,indiamart.com (demo),2026-05-19 13:41:31.644193+00:00,₹ 107 - 187 / Meter
Terry Cloth Towel Standard,textiles,299.91,543.38,421.645,Meter,50 Meters,Prime Exports,Kolkata,West Bengal,4.0,True,True,True,https://www.indiamart.com/proddetail/terry-cloth-towel-standard-84227466.html,indiamart.com (demo),2026-05-15 22:28:58.644210+00:00,₹ 300 - 543 / Meter
Batik Print Cotton Standard,textiles,258.33,399.98,329.155,Meter,5 Kg,United Traders,,,,True,False,True,https://www.indiamart.com/proddetail/batik-print-cotton-standard-45966597.html,indiamart.com (demo),2026-05-18 14:54:49.644224+00:00,₹ 258 - 400 / Meter
Cotton Fabric 40s Count Standard,textiles,400.49,478.33,439.40999999999997,Meter,50 Meters,National Pvt Ltd,Ahmedabad,Gujarat,,True,True,True,https://www.indiamart.com/proddetail/cotton-fabric-40s-count-standard-27784789.html,indiamart.com (demo),2026-05-19 10:24:24.644246+00:00,₹ 400 - 478 / Meter
Woollen Blanket HD,textiles,140.81,206.3,173.555,Meter,100 Kg,Indo Solutions,Nashik,Maharashtra,,True,True,True,https://www.indiamart.com/proddetail/woollen-blanket-hd-49171088.html,indiamart.com (demo),2026-05-15 11:18:10.644270+00:00,₹ 141 - 206 / Meter
Terry Cloth Towel OEM,textiles,50.0,80.64,65.32,Meter,500 Pieces,Jai Pvt Ltd,Mysuru,Karnataka,3.7,True,True,True,https://www.indiamart.com/proddetail/terry-cloth-towel-oem-46024950.html,indiamart.com (demo),2026-05-14 12:12:04.644294+00:00,₹ 50 - 81 / Meter
Chiffon Dupatta HD,textiles,,,,,1 Unit,Bharat Exports,Rajkot,Gujarat,4.8,False,True,True,https://www.indiamart.com/proddetail/chiffon-dupatta-hd-93890601.html,indiamart.com (demo),2026-05-14 11:25:15.644311+00:00,Get Latest Price
Jacquard Weave OEM,textiles,79.39,92.59,85.99000000000001,Meter,100 Kg,Prime Corporation,Mangaluru,Karnataka,4.2,True,True,True,https://www.indiamart.com/proddetail/jacquard-weave-oem-97380687.html,indiamart.com (demo),2026-05-18 20:11:05.644337+00:00,₹ 79 - 93 / Meter
Linen Fabric Standard,textiles,206.67,325.86,266.265,Meter,100 Meters,New Exports,Nagpur,Maharashtra,4.0,True,True,True,https://www.indiamart.com/proddetail/linen-fabric-standard-60473288.html,indiamart.com (demo),2026-05-17 02:11:25.644371+00:00,₹ 207 - 326 / Meter
Silk Dupioni,textiles,136.97,160.29,148.63,Meter,50 Meters,United Exports,Salem,Tamil Nadu,4.4,True,True,True,https://www.indiamart.com/proddetail/silk-dupioni-49101812.html,indiamart.com (demo),2026-05-19 15:41:23.644401+00:00,₹ 137 - 160 / Meter
Knitted Jersey Fabric Industrial Grade,textiles,384.85,523.11,453.98,Meter,1 Meter,Allied Solutions,Coimbatore,Tamil Nadu,,True,True,True,https://www.indiamart.com/proddetail/knitted-jersey-fabric-industrial-grade-70272714.html,indiamart.com (demo),2026-05-14 16:14:47.644421+00:00,₹ 385 - 523 / Meter
Embroidered Kurta Fabric Bulk Pack,textiles,158.2,281.79,219.995,Meter,10 Pieces,Sri Exports,New Delhi,Delhi,4.7,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-bulk-pack-99213703.html,indiamart.com (demo),2026-05-16 04:25:48.644439+00:00,₹ 158 - 282 / Meter
Embroidered Kurta Fabric OEM,textiles,221.19,325.5,273.345,Meter,50 Pieces,Shree Traders,Madurai,Tamil Nadu,3.7,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-oem-39796480.html,indiamart.com (demo),2026-05-14 07:05:19.644464+00:00,₹ 221 - 326 / Meter
Embroidered Kurta Fabric Industrial Grade,textiles,182.76,287.01,234.885,Meter,1 Unit,Shree Manufacturing,Vadodara,Gujarat,,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-industrial-grade-49652241.html,indiamart.com (demo),2026-05-15 10:40:20.644481+00:00,₹ 183 - 287 / Meter
Chiffon Dupatta Premium,textiles,50.0,79.79,64.89500000000001,Meter,100 Meters,National Manufacturing,Rajkot,Gujarat,,True,True,True,https://www.indiamart.com/proddetail/chiffon-dupatta-premium-68809636.html,indiamart.com (demo),2026-05-15 00:02:56.644498+00:00,₹ 50 - 80 / Meter
Terry Cloth Towel Industrial Grade,textiles,85.92,143.99,114.95500000000001,Meter,5 Kg,Star Enterprises,Jaipur,Rajasthan,4.5,True,True,True,https://www.indiamart.com/proddetail/terry-cloth-towel-industrial-grade-31493051.html,indiamart.com (demo),2026-05-16 11:25:34.644516+00:00,₹ 86 - 144 / Meter
Rayon Fabric,textiles,636.0,789.95,712.975,Meter,1 Kg,Prime Agency,Nagpur,Maharashtra,4.2,True,True,True,https://www.indiamart.com/proddetail/rayon-fabric-62188655.html,indiamart.com (demo),2026-05-20 10:32:15.644533+00:00,₹ 636 - 790 / Meter
Embroidered Kurta Fabric Industrial Grade,textiles,67.4,109.52,88.46000000000001,Meter,1 Unit,National Exports,Mumbai,Maharashtra,4.4,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-industrial-grade-25294777.html,indiamart.com (demo),2026-05-17 07:25:04.644553+00:00,₹ 67 - 110 / Meter
Batik Print Cotton HD,textiles,137.63,250.87,194.25,Meter,1 Unit,National Manufacturing,Vadodara,Gujarat,4.6,True,True,True,https://www.indiamart.com/proddetail/batik-print-cotton-hd-33156250.html,indiamart.com (demo),2026-05-16 21:11:48.644572+00:00,₹ 138 - 251 / Meter
Silk Dupioni Bulk Pack,textiles,200.81,312.8,256.805,Meter,100 Pieces,Star Solutions,Ahmedabad,Gujarat,4.2,True,True,True,https://www.indiamart.com/proddetail/silk-dupioni-bulk-pack-90050918.html,indiamart.com (demo),2026-05-18 19:40:37.644589+00:00,₹ 201 - 313 / Meter
Woollen Blanket Industrial Grade,textiles,133.83,189.31,161.57,Meter,100 Meters,Bharat Enterprises,Mysuru,Karnataka,3.2,True,True,True,https://www.indiamart.com/proddetail/woollen-blanket-industrial-grade-52222214.html,indiamart.com (demo),2026-05-15 00:28:13.644606+00:00,₹ 134 - 189 / Meter
Woollen Blanket Export,textiles,392.34,709.68,551.01,Meter,1 Meter,Modern Manufacturing,Nagpur,Maharashtra,4.2,True,True,True,https://www.indiamart.com/proddetail/woollen-blanket-export-69572772.html,indiamart.com (demo),2026-05-14 13:29:23.644622+00:00,₹ 392 - 710 / Meter
Woollen Blanket Standard,textiles,180.07,299.45,239.76,Meter,500 Pieces,Allied Manufacturing,Pune,Maharashtra,4.6,True,True,True,https://www.indiamart.com/proddetail/woollen-blanket-standard-76479831.html,indiamart.com (demo),2026-05-13 19:42:52.644639+00:00,₹ 180 - 299 / Meter
Embroidered Kurta Fabric Export,textiles,216.05,273.29,244.67000000000002,Meter,1 Kg,Global Traders,Bengaluru,Karnataka,4.8,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-export-97734330.html,indiamart.com (demo),2026-05-17 11:44:06.644655+00:00,₹ 216 - 273 / Meter
Jacquard Weave HD,textiles,668.78,800.0,734.39,Meter,5 Kg,Om Agency,Asansol,West Bengal,4.8,True,True,True,https://www.indiamart.com/proddetail/jacquard-weave-hd-57060874.html,indiamart.com (demo),2026-05-15 07:07:16.644672+00:00,₹ 669 - 800 / Meter
Woollen Blanket Standard,textiles,66.08,81.03,73.555,Meter,500 Pieces,National Pvt Ltd,Nashik,Maharashtra,3.7,True,True,True,https://www.indiamart.com/proddetail/woollen-blanket-standard-86871268.html,indiamart.com (demo),2026-05-17 05:57:52.644689+00:00,₹ 66 - 81 / Meter
Net Fabric,textiles,150.9,265.41,208.15500000000003,Meter,10 Kg,Indo Enterprises,Nagpur,Maharashtra,4.8,True,True,True,https://www.indiamart.com/proddetail/net-fabric-27809465.html,indiamart.com (demo),2026-05-17 11:06:36.644706+00:00,₹ 151 - 265 / Meter
Chiffon Dupatta Industrial Grade,textiles,,,,,10 Kg,Modern Solutions,Vadodara,Gujarat,4.2,False,True,True,https://www.indiamart.com/proddetail/chiffon-dupatta-industrial-grade-70665302.html,indiamart.com (demo),2026-05-19 13:50:17.644718+00:00,Get Latest Price
Chiffon Dupatta Export,textiles,531.74,615.82,573.78,Meter,100 Kg,New Industries,Rajkot,Gujarat,5.0,True,True,True,https://www.indiamart.com/proddetail/chiffon-dupatta-export-22501261.html,indiamart.com (demo),2026-05-14 22:18:03.644739+00:00,₹ 532 - 616 / Meter
Jacquard Weave Premium,textiles,254.88,436.35,345.615,Meter,100 Meters,Bharat Corporation,Vadodara,Gujarat,3.7,True,True,True,https://www.indiamart.com/proddetail/jacquard-weave-premium-55332729.html,indiamart.com (demo),2026-05-13 20:25:05.644755+00:00,₹ 255 - 436 / Meter
Cotton Fabric 40s Count HD,textiles,199.09,281.42,240.255,Meter,50 Meters,Shree Traders,Kanpur,Uttar Pradesh,3.2,True,True,True,https://www.indiamart.com/proddetail/cotton-fabric-40s-count-hd-69228397.html,indiamart.com (demo),2026-05-14 22:51:48.644772+00:00,₹ 199 - 281 / Meter
Net Fabric Standard,textiles,,,,,500 Pieces,Indo Pvt Ltd,Pune,Maharashtra,,False,True,True,https://www.indiamart.com/proddetail/net-fabric-standard-97857309.html,indiamart.com (demo),2026-05-16 02:50:58.644784+00:00,Get Latest Price
Non Woven Fabric Premium,textiles,101.5,178.87,140.185,Meter,1 Meter,Modern Traders,Rajkot,Gujarat,4.8,True,True,True,https://www.indiamart.com/proddetail/non-woven-fabric-premium-22775337.html,indiamart.com (demo),2026-05-20 11:31:02.644801+00:00,₹ 102 - 179 / Meter
Non Woven Fabric Bulk Pack,textiles,50.0,74.37,62.185,Meter,50 Pieces,Indo Solutions,New Delhi,Delhi,4.8,True,True,True,https://www.indiamart.com/proddetail/non-woven-fabric-bulk-pack-27740248.html,indiamart.com (demo),2026-05-14 16:41:36.644817+00:00,₹ 50 - 74 / Meter
Polyester Yarn Bulk Pack,textiles,,,,,1 Unit,Bharat Enterprises,Kanpur,Uttar Pradesh,4.2,False,True,True,https://www.indiamart.com/proddetail/polyester-yarn-bulk-pack-27870584.html,indiamart.com (demo),2026-05-18 18:13:29.644830+00:00,Get Latest Price
Chiffon Dupatta Bulk Pack,textiles,,,,,1 Kg,Modern Enterprises,Coimbatore,Tamil Nadu,4.2,False,True,True,https://www.indiamart.com/proddetail/chiffon-dupatta-bulk-pack-92688322.html,indiamart.com (demo),2026-05-15 02:58:48.644842+00:00,Get Latest Price
Linen Fabric OEM,textiles,58.81,68.36,63.585,Meter,100 Kg,Allied Enterprises,Tirupur,Tamil Nadu,3.5,True,True,True,https://www.indiamart.com/proddetail/linen-fabric-oem-47173969.html,indiamart.com (demo),2026-05-19 11:17:40.644859+00:00,₹ 59 - 68 / Meter
Jacquard Weave Standard,textiles,203.69,325.58,264.635,Meter,1 Kg,Star Agency,Bengaluru,Karnataka,4.5,True,True,True,https://www.indiamart.com/proddetail/jacquard-weave-standard-35319707.html,indiamart.com (demo),2026-05-15 17:43:41.644875+00:00,₹ 204 - 326 / Meter
Denim Fabric 12oz Export,textiles,50.0,74.13,62.065,Meter,10 Pieces,Star Industries,New Delhi,Delhi,4.0,True,True,True,https://www.indiamart.com/proddetail/denim-fabric-12oz-export-52476240.html,indiamart.com (demo),2026-05-18 21:23:27.644894+00:00,₹ 50 - 74 / Meter
Embroidered Kurta Fabric HD,textiles,432.45,591.37,511.90999999999997,Meter,1 Piece,New Traders,Nagpur,Maharashtra,,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-hd-45189912.html,indiamart.com (demo),2026-05-17 20:59:39.644911+00:00,₹ 432 - 591 / Meter
Embroidered Kurta Fabric OEM,textiles,,,,,50 Kg,Modern Suppliers,,,5.0,False,False,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-oem-65758338.html,indiamart.com (demo),2026-05-15 08:27:31.644921+00:00,Get Latest Price
Polyester Yarn Premium,textiles,51.27,74.41,62.84,Meter,100 Pieces,Star Corporation,Rajkot,Gujarat,4.2,True,True,True,https://www.indiamart.com/proddetail/polyester-yarn-premium-88710263.html,indiamart.com (demo),2026-05-19 16:34:35.644939+00:00,₹ 51 - 74 / Meter
Polyester Yarn Export,textiles,119.68,216.67,168.175,Meter,5 Pieces,Bharat Enterprises,Vadodara,Gujarat,,True,True,True,https://www.indiamart.com/proddetail/polyester-yarn-export-11699863.html,indiamart.com (demo),2026-05-18 19:52:05.644958+00:00,₹ 120 - 217 / Meter
Silk Dupioni Bulk Pack,textiles,56.05,101.45,78.75,Meter,100 Pieces,United Pvt Ltd,Durgapur,West Bengal,4.8,True,True,True,https://www.indiamart.com/proddetail/silk-dupioni-bulk-pack-25845304.html,indiamart.com (demo),2026-05-20 03:16:59.644977+00:00,₹ 56 - 101 / Meter
Chiffon Dupatta Export,textiles,134.66,194.16,164.41,Meter,1 Unit,Shree Manufacturing,Bengaluru,Karnataka,4.6,True,True,True,https://www.indiamart.com/proddetail/chiffon-dupatta-export-32398441.html,indiamart.com (demo),2026-05-16 00:44:13.644994+00:00,₹ 135 - 194 / Meter
Cotton Fabric 40s Count,textiles,309.99,543.47,426.73,Meter,1 Piece,Om Industries,Aurangabad,Maharashtra,4.4,True,True,True,https://www.indiamart.com/proddetail/cotton-fabric-40s-count-58852098.html,indiamart.com (demo),2026-05-15 20:16:58.645010+00:00,₹ 310 - 543 / Meter
Embroidered Kurta Fabric OEM,textiles,58.3,105.94,82.12,Meter,5 Kg,National Exports,,,4.2,True,False,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-oem-52940967.html,indiamart.com (demo),2026-05-17 04:49:27.645025+00:00,₹ 58 - 106 / Meter
Embroidered Kurta Fabric,textiles,224.4,263.35,243.875,Meter,1 Set,Sri Manufacturing,Pune,Maharashtra,3.7,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-51701149.html,indiamart.com (demo),2026-05-16 12:30:02.645045+00:00,₹ 224 - 263 / Meter
Batik Print Cotton Standard,textiles,,,,,5 Kg,Prime Corporation,Rajkot,Gujarat,4.6,False,True,True,https://www.indiamart.com/proddetail/batik-print-cotton-standard-76217748.html,indiamart.com (demo),2026-05-18 02:54:46.645059+00:00,Get Latest Price
Denim Fabric 12oz Bulk Pack,textiles,170.9,284.22,227.56,Meter,1 Piece,National Industries,Bengaluru,Karnataka,5.0,True,True,True,https://www.indiamart.com/proddetail/denim-fabric-12oz-bulk-pack-98221829.html,indiamart.com (demo),2026-05-15 22:14:09.645078+00:00,₹ 171 - 284 / Meter
Cotton Fabric 40s Count Industrial Grade,textiles,346.98,404.05,375.515,Meter,10 Kg,Sri Industries,Vadodara,Gujarat,3.5,True,True,True,https://www.indiamart.com/proddetail/cotton-fabric-40s-count-industrial-grade-79760901.html,indiamart.com (demo),2026-05-15 11:31:20.645095+00:00,₹ 347 - 404 / Meter
Polyester Yarn Industrial Grade,textiles,99.2,181.68,140.44,Meter,1 Set,Sri Agency,,,4.6,True,False,True,https://www.indiamart.com/proddetail/polyester-yarn-industrial-grade-18359464.html,indiamart.com (demo),2026-05-15 05:08:09.645110+00:00,₹ 99 - 182 / Meter
Non Woven Fabric Bulk Pack,textiles,63.01,80.67,71.84,Meter,100 Kg,Prime Pvt Ltd,Hubli,Karnataka,3.5,True,True,True,https://www.indiamart.com/proddetail/non-woven-fabric-bulk-pack-20024377.html,indiamart.com (demo),2026-05-18 00:47:22.645128+00:00,₹ 63 - 81 / Meter
Silk Dupioni Export,textiles,,,,,50 Meters,National Solutions,Mumbai,Maharashtra,,False,True,True,https://www.indiamart.com/proddetail/silk-dupioni-export-81930575.html,indiamart.com (demo),2026-05-16 03:28:30.645140+00:00,Get Latest Price
Embroidered Kurta Fabric Standard,textiles,77.62,100.22,88.92,Meter,5 Pieces,Om Corporation,Pune,Maharashtra,3.2,True,True,True,https://www.indiamart.com/proddetail/embroidered-kurta-fabric-standard-22242388.html,indiamart.com (demo),2026-05-17 11:32:05.645159+00:00,₹ 78 - 100 / Meter
Cotton Fabric 40s Count OEM,textiles,140.67,159.34,150.005,Meter,50 Meters,Star Suppliers,Howrah,West Bengal,3.5,True,True,True,https://www.indiamart.com/proddetail/cotton-fabric-40s-count-oem-22713811.html,indiamart.com (demo),2026-05-14 21:15:14.645176+00:00,₹ 141 - 159 / Meter
Fertigation System Premium,agriculture_equipment,,,,,100 Pieces,Om Solutions,Mumbai,Maharashtra,4.0,False,True,True,https://www.indiamart.com/proddetail/fertigation-system-premium-94597104.html,indiamart.com (demo),2026-05-19 11:21:20.645190+00:00,Get Latest Price
Drip Irrigation Kit Premium,agriculture_equipment,2520.43,4229.39,3374.91,Unit,50 Meters,Allied Enterprises,,,,True,False,True,https://www.indiamart.com/proddetail/drip-irrigation-kit-premium-54499873.html,indiamart.com (demo),2026-05-19 00:08:42.645205+00:00,"₹ 2,520 - 4,229 / Unit"
Greenhouse Poly Sheet OEM,agriculture_equipment,,,,,100 Meters,Shree Solutions,Aurangabad,Maharashtra,4.7,False,True,True,https://www.indiamart.com/proddetail/greenhouse-poly-sheet-oem-67265875.html,indiamart.com (demo),2026-05-18 09:30:00.645220+00:00,Get Latest Price
Seed Drill Machine Premium,agriculture_equipment,358415.74,455005.84,406710.79000000004,Unit,50 Kg,Prime Solutions,Aurangabad,Maharashtra,4.5,True,True,True,https://www.indiamart.com/proddetail/seed-drill-machine-premium-74294443.html,indiamart.com (demo),2026-05-19 18:04:20.645237+00:00,"₹ 358,416 - 455,006 / Unit"
Chaff Cutter,agriculture_equipment,,,,,1 Set,Allied Corporation,Noida,Delhi,4.4,False,True,True,https://www.indiamart.com/proddetail/chaff-cutter-83083942.html,indiamart.com (demo),2026-05-14 14:39:38.645250+00:00,Get Latest Price
Paddy Transplanter,agriculture_equipment,28229.49,36695.82,32462.655,Unit,10 Kg,Shree Manufacturing,Aurangabad,Maharashtra,4.5,True,True,True,https://www.indiamart.com/proddetail/paddy-transplanter-57973830.html,indiamart.com (demo),2026-05-17 16:02:13.645268+00:00,"₹ 28,229 - 36,696 / Unit"
Mulching Film Premium,agriculture_equipment,822.46,1270.89,1046.6750000000002,Unit,1 Set,National Enterprises,Kolkata,West Bengal,3.2,True,True,True,https://www.indiamart.com/proddetail/mulching-film-premium-41749355.html,indiamart.com (demo),2026-05-16 15:12:30.645286+00:00,"₹ 822 - 1,271 / Unit"
Farm Water Pump Bulk Pack,agriculture_equipment,62013.83,109887.49,85950.66,Unit,100 Pieces,New Exports,,,5.0,True,False,True,https://www.indiamart.com/proddetail/farm-water-pump-bulk-pack-76065552.html,indiamart.com (demo),2026-05-13 21:55:43.645302+00:00,"₹ 62,014 - 109,887 / Unit"
Soil Testing Kit,agriculture_equipment,17285.06,19989.89,18637.475,Unit,100 Kg,New Exports,Aurangabad,Maharashtra,5.0,True,True,True,https://www.indiamart.com/proddetail/soil-testing-kit-27514010.html,indiamart.com (demo),2026-05-16 08:34:50.645320+00:00,"₹ 17,285 - 19,990 / Unit"
Farm Water Pump Industrial Grade,agriculture_equipment,324680.78,554106.74,439393.76,Unit,50 Pieces,Indo Suppliers,Aurangabad,Maharashtra,4.0,True,True,True,https://www.indiamart.com/proddetail/farm-water-pump-industrial-grade-19735027.html,indiamart.com (demo),2026-05-15 23:01:03.645337+00:00,"₹ 324,681 - 554,107 / Unit"
Farm Water Pump OEM,agriculture_equipment,53153.05,79151.43,66152.23999999999,Unit,100 Meters,Modern Corporation,Surat,Gujarat,3.2,True,True,True,https://www.indiamart.com/proddetail/farm-water-pump-oem-85427317.html,indiamart.com (demo),2026-05-16 03:54:03.645357+00:00,"₹ 53,153 - 79,151 / Unit"
Sprayer Pump,agriculture_equipment,34933.56,42168.67,38551.115,Unit,1 Set,Indo Agency,Agra,Uttar Pradesh,,True,True,True,https://www.indiamart.com/proddetail/sprayer-pump-34438599.html,indiamart.com (demo),2026-05-16 15:08:47.645375+00:00,"₹ 34,934 - 42,169 / Unit"
Mini Tractor HD,agriculture_equipment,563341.87,695837.52,629589.6950000001,Unit,5 Kg,National Corporation,Mysuru,Karnataka,3.2,True,True,True,https://www.indiamart.com/proddetail/mini-tractor-hd-95387542.html,indiamart.com (demo),2026-05-19 09:59:26.645394+00:00,"₹ 563,342 - 695,838 / Unit"
Paddy Transplanter HD,agriculture_equipment,53825.55,86403.86,70114.705,Unit,1 Unit,Bharat Traders,Pune,Maharashtra,4.8,True,True,True,https://www.indiamart.com/proddetail/paddy-transplanter-hd-10171954.html,indiamart.com (demo),2026-05-19 21:48:35.645413+00:00,"₹ 53,826 - 86,404 / Unit"
Mini Tractor OEM,agriculture_equipment,78726.85,143751.94,111239.395,Unit,50 Pieces,Indo Manufacturing,Faridabad,Delhi,5.0,True,True,True,https://www.indiamart.com/proddetail/mini-tractor-oem-87585294.html,indiamart.com (demo),2026-05-17 18:07:41.645431+00:00,"₹ 78,727 - 143,752 / Unit"
Drip Irrigation Kit Bulk Pack,agriculture_equipment,636.11,1086.45,861.28,Unit,500 Pieces,Global Enterprises,Ahmedabad,Gujarat,4.8,True,True,True,https://www.indiamart.com/proddetail/drip-irrigation-kit-bulk-pack-20066654.html,indiamart.com (demo),2026-05-13 20:29:42.645447+00:00,"₹ 636 - 1,086 / Unit"
Greenhouse Poly Sheet Industrial Grade,agriculture_equipment,588851.33,771848.67,680350.0,Unit,1 Meter,Jai Industries,Jaipur,Rajasthan,,True,True,True,https://www.indiamart.com/proddetail/greenhouse-poly-sheet-industrial-grade-54438762.html,indiamart.com (demo),2026-05-17 23:57:46.645465+00:00,"₹ 588,851 - 771,849 / Unit"
Grain Thresher Machine Premium,agriculture_equipment,8310.46,12171.98,10241.22,Unit,50 Pieces,Shree Solutions,Gurgaon,Delhi,4.6,True,True,True,https://www.indiamart.com/proddetail/grain-thresher-machine-premium-83774469.html,indiamart.com (demo),2026-05-14 12:50:05.645481+00:00,"₹ 8,310 - 12,172 / Unit"
Soil Testing Kit Premium,agriculture_equipment,6039.31,8287.16,7163.235000000001,Unit,50 Pieces,Shree Exports,Salem,Tamil Nadu,3.2,True,True,True,https://www.indiamart.com/proddetail/soil-testing-kit-premium-95656500.html,indiamart.com (demo),2026-05-16 22:50:15.645500+00:00,"₹ 6,039 - 8,287 / Unit"
Drip Irrigation Kit OEM,agriculture_equipment,15158.8,17754.94,16456.87,Unit,500 Pieces,National Solutions,Gurgaon,Delhi,4.0,True,True,True,https://www.indiamart.com/proddetail/drip-irrigation-kit-oem-35042738.html,indiamart.com (demo),2026-05-15 01:59:32.645517+00:00,"₹ 15,159 - 17,755 / Unit"
Seed Drill Machine,agriculture_equipment,,,,,100 Pieces,Allied Traders,Rajkot,Gujarat,,False,True,True,https://www.indiamart.com/proddetail/seed-drill-machine-99676390.html,indiamart.com (demo),2026-05-16 07:41:50.645529+00:00,Get Latest Price
Fertigation System OEM,agriculture_equipment,8067.75,13138.45,10603.1,Unit,100 Meters,New Exports,Nagpur,Maharashtra,4.4,True,True,True,https://www.indiamart.com/proddetail/fertigation-system-oem-50111251.html,indiamart.com (demo),2026-05-19 12:50:11.645548+00:00,"₹ 8,068 - 13,138 / Unit"
Drip Irrigation Kit Export,agriculture_equipment,256349.19,288311.01,272330.1,Unit,500 Pieces,Jai Exports,Noida,Delhi,5.0,True,True,True,https://www.indiamart.com/proddetail/drip-irrigation-kit-export-35867257.html,indiamart.com (demo),2026-05-18 23:04:46.645567+00:00,"₹ 256,349 - 288,311 / Unit"
Chaff Cutter OEM,agriculture_equipment,,,,,1 Kg,Indo Enterprises,,,4.6,False,False,True,https://www.indiamart.com/proddetail/chaff-cutter-oem-44612921.html,indiamart.com (demo),2026-05-16 14:42:00.645577+00:00,Get Latest Price
Fertigation System Standard,agriculture_equipment,396359.79,453061.18,424710.485,Unit,50 Meters,Indo Industries,Rajkot,Gujarat,5.0,True,True,True,https://www.indiamart.com/proddetail/fertigation-system-standard-93625419.html,indiamart.com (demo),2026-05-14 03:37:36.645595+00:00,"₹ 396,360 - 453,061 / Unit"
Agri Drone Sprayer HD,agriculture_equipment,1046.57,1247.06,1146.815,Unit,50 Pieces,Allied Pvt Ltd,Chennai,Tamil Nadu,4.5,True,True,True,https://www.indiamart.com/proddetail/agri-drone-sprayer-hd-56153339.html,indiamart.com (demo),2026-05-15 12:09:12.645613+00:00,"₹ 1,047 - 1,247 / Unit"
Sprayer Pump OEM,agriculture_equipment,50566.01,74753.38,62659.69500000001,Unit,5 Pieces,Global Corporation,Nagpur,Maharashtra,4.8,True,True,True,https://www.indiamart.com/proddetail/sprayer-pump-oem-41887353.html,indiamart.com (demo),2026-05-19 21:28:36.645630+00:00,"₹ 50,566 - 74,753 / Unit"
Fertigation System Standard,agriculture_equipment,323756.22,568451.07,446103.64499999996,Unit,50 Kg,Bharat Manufacturing,,,4.8,True,False,True,https://www.indiamart.com/proddetail/fertigation-system-standard-23182514.html,indiamart.com (demo),2026-05-17 17:26:11.645645+00:00,"₹ 323,756 - 568,451 / Unit"
Grain Thresher Machine OEM,agriculture_equipment,,,,,10 Pieces,Om Manufacturing,Gurgaon,Delhi,3.5,False,True,True,https://www.indiamart.com/proddetail/grain-thresher-machine-oem-64649480.html,indiamart.com (demo),2026-05-14 14:43:28.645658+00:00,Get Latest Price
Farm Water Pump OEM,agriculture_equipment,223643.09,376946.09,300294.59,Unit,100 Pieces,Allied Suppliers,Nashik,Maharashtra,4.6,True,True,True,https://www.indiamart.com/proddetail/farm-water-pump-oem-13885356.html,indiamart.com (demo),2026-05-18 09:13:45.645676+00:00,"₹ 223,643 - 376,946 / Unit"
Farm Water Pump Premium,agriculture_equipment,172763.71,293688.81,233226.26,Unit,10 Kg,National Manufacturing,Gurgaon,Delhi,4.5,True,True,True,https://www.indiamart.com/proddetail/farm-water-pump-premium-63276690.html,indiamart.com (demo),2026-05-18 23:45:11.645693+00:00,"₹ 172,764 - 293,689 / Unit"
